SIZES,CITY,jong,totwage
5,36,48,101965
1,36,5,8618
3,36,46,96919
2,36,20,43396
2,36,46,101719
3,36,51,156958
4,36,201,388180
6,36,3696,15621908
1,36,8,24335
1,36,6,19551
1,36,3,9393
2,36,15,46260
2,36,33,92898
3,36,32,94250
2,36,21,52196
2,36,13,32172
3,36,20,30730
5,36,10,48130
2,36,6,12500
2,36,15,60120
2,36,1,1500
3,36,26,55603
4,36,62,110953
3,36,4,5400
3,36,29,42294
4,36,67,136403
1,36,22,83075
2,36,5,13017
3,36,42,108757
1,36,1,1500
1,36,7,17404
2,36,25,66913
1,36,3,11608
1,36,7,26142
2,36,16,33153
3,36,9,32643
3,36,20,50925
2,36,6,17884
2,36,1,1500
2,36,8,8991
1,36,2,2500
2,36,18,41252
4,36,5,7600
1,36,1,1100
2,36,9,45640
3,36,25,102382
2,36,2,3601
3,36,36,211157
3,36,15,31017
3,36,65,432180
1,36,3,4600
2,36,6,10569
3,36,13,46801
4,36,97,185882
1,36,4,12760
2,36,16,19255
1,36,3,3525
2,36,13,25000
1,36,7,7430
2,36,3,6200
2,36,20,53418
6,36,1419,21199470
3,36,76,163351
4,36,97,327220
4,36,104,250482
5,36,483,1751381
6,36,1601,5485393
6,36,445,1790940
6,36,665,2622123
1,36,5,9284
2,36,15,19055
4,36,109,241260
1,36,4,7445
2,36,8,20948
3,36,29,55762
5,36,386,1099623
6,36,6652,33278427
6,36,668,2225081
1,36,5,16958
2,36,12,18577
1,36,5,9952
1,36,5,15169
1,36,7,14682
3,36,34,89765
1,36,8,26561
1,36,8,17953
1,36,6,4903
2,36,11,21548
1,36,3,5180
2,36,16,42667
3,36,33,122526
4,36,38,77136
1,36,6,5060
2,36,11,43891
1,36,3,6073
3,36,43,79236
1,36,1,2110
1,36,0,0
3,36,11,23031
4,36,69,128624
2,36,15,8512
3,36,109,177319
3,36,84,57046
4,36,133,218453
2,36,13,21879
1,36,1,2482
3,36,80,358216
1,36,10,23081
2,36,8,18919
2,36,8,19420
2,36,32,50706
3,36,63,103626
1,36,13,22000
2,36,22,42829
2,36,16,115328
1,36,3,4920
1,36,5,10350
3,36,26,78605
1,36,6,24195
3,36,32,107698
2,36,6,6127
2,36,13,14200
2,36,10,12213
3,36,20,22174
1,36,1,1192
2,36,13,31575
2,36,11,24540
3,36,89,170456
1,36,5,6310
2,36,11,16091
3,36,18,29861
4,36,99,512019
3,36,18,65559
4,36,54,199791
1,36,1,1986
1,36,6,7286
1,36,7,7500
2,36,7,10683
1,36,3,4003
2,36,18,28826
3,36,77,229449
2,36,13,46356
1,36,6,7300
2,36,9,16078
3,36,20,32917
4,36,30,66822
6,36,544,1218067
3,36,12,15680
2,36,11,11773
1,36,4,4600
1,36,7,30215
2,36,15,21520
1,36,1,1500
2,22,14,26280
1,22,6,12315
2,37,11,19506
3,37,25,38218
4,22,74,93498
4,37,77,203660
5,22,250,572216
2,22,12,25440
1,37,3,3100
2,37,10,14622
2,22,11,18186
3,37,23,38351
3,22,35,70336
4,37,61,161537
5,37,43,94878
2,22,8,15665
3,22,15,25109
1,37,6,9696
2,37,4,4790
2,37,12,12723
3,22,80,183444
4,22,101,427811
4,22,243,824044
6,37,637,2368637
1,37,4,13363
1,22,6,11360
2,37,18,38557
4,37,84,127474
4,37,235,548303
6,22,762,1560366
2,22,10,20100
3,37,36,65773
1,37,4,8275
4,22,115,270946
2,22,11,17940
3,37,39,57364
6,22,540,1240906
3,37,9,21651
2,22,17,28164
4,22,75,145761
4,22,99,320259
1,37,2,2400
2,37,25,71594
3,22,36,96640
3,37,36,53196
4,37,82,154359
5,37,419,802180
1,37,7,7484
2,37,15,50825
4,22,37,65038
1,22,8,20357
2,37,7,12190
2,37,6,13990
2,22,5,7310
2,22,5,7325
4,22,148,663155
2,37,9,22112
1,22,8,12300
3,22,26,81703
3,22,75,165890
3,22,42,72177
2,22,8,6512
2,22,8,11500
2,22,13,32755
1,22,6,9192
3,22,29,55017
1,22,8,18223
2,22,13,17300
2,37,8,28400
2,22,9,11340
2,22,14,71506
2,22,13,29199
1,22,6,7319
2,22,13,26047
2,22,4,4550
1,22,3,9144
3,22,14,26929
6,22,182,526829
4,22,68,120820
2,22,2,2000
2,22,2,2460
2,22,7,12600
2,37,10,18170
1,22,4,5060
3,22,25,33437
3,22,22,45500
4,22,96,130613
4,22,97,195331
1,22,3,6751
2,22,15,12100
2,22,14,20238
3,37,41,73575
3,37,54,93012
3,37,91,218101
4,22,118,214391
4,22,153,483580
4,37,110,211660
4,22,115,354702
2,22,10,25529
2,37,19,24643
1,22,3,4950
2,37,6,9750
2,22,12,46894
3,22,22,32591
2,22,13,31280
2,22,4,5050
2,22,9,17089
1,37,10,21090
2,22,5,8935
4,22,46,132843
1,22,3,12100
1,22,2,5272
2,22,10,31808
1,37,5,12946
3,22,31,95978
2,37,7,31416
2,37,10,26358
3,37,52,257070
4,22,47,211776
5,22,489,4592386
2,22,25,133653
2,22,15,72578
3,22,24,116969
4,22,42,171740
1,22,6,49444
2,22,8,85988
2,22,2,7902
2,22,3,8927
1,22,7,8107
1,22,6,10287
2,22,11,20620
2,22,12,19927
2,22,24,24310
1,22,6,9409
3,22,53,49018
3,22,26,25052
3,22,9,14617
4,22,100,109535
1,22,3,3000
2,22,8,15902
3,22,32,102748
1,22,2,7275
1,22,1,750
2,22,10,16540
3,22,28,108749
1,22,4,16348
4,22,182,253618
2,22,21,40487
3,22,74,56950
4,22,134,148192
2,22,9,12123
1,22,0,0
2,22,0,0
2,22,9,16195
1,22,0,0
3,22,51,83079
3,22,28,41756
4,37,91,396253
4,37,210,1016854
4,22,186,856234
6,37,912,5212864
1,22,3,5585
2,22,1,3130
3,22,5,20206
4,22,31,106891
4,22,88,354841
6,22,479,1749255
1,22,0,0
2,22,3,8379
3,22,4,9901
4,37,16,33171
3,22,32,63793
2,22,10,12750
4,22,136,607379
1,22,4,6190
3,22,15,18001
1,37,4,10920
1,22,6,10100
2,22,11,17505
2,37,6,10126
2,22,23,26855
2,37,16,28390
2,22,10,9140
2,37,18,42245
3,22,23,35338
3,22,37,66564
1,37,12,16493
1,37,9,6900
2,22,12,31045
1,22,2,2328
2,22,9,15950
1,22,5,6800
1,22,5,8000
1,22,1,1200
1,22,5,11095
2,22,7,9150
2,22,21,29750
2,22,18,29550
2,37,5,9940
2,22,19,26000
3,22,32,46915
3,22,31,45671
3,22,24,31750
3,22,31,38322
3,37,15,28012
4,22,31,56924
4,22,75,136739
4,22,29,52849
4,22,84,213388
1,22,9,10216
3,22,3,4731
4,22,25,58230
1,37,13,13780
3,37,36,46349
1,22,7,9850
2,22,13,16000
3,22,33,58877
4,22,180,733723
4,22,92,192017
1,37,4,6800
1,22,5,11100
1,22,5,8000
2,22,16,43750
1,22,4,5837
2,37,10,21010
1,22,6,19177
1,37,13,19150
4,37,67,94213
1,22,6,12570
1,22,6,8600
2,37,32,63151
1,22,5,6023
1,22,4,6540
1,22,4,8810
2,22,26,67310
3,37,35,69888
4,37,79,149037
5,37,305,935986
1,22,8,12429
2,22,9,13225
2,37,8,15123
3,22,73,186465
4,22,94,232560
1,22,5,9435
3,37,63,116896
5,22,328,680983
5,22,203,364904
2,22,5,10850
3,37,35,52701
4,37,66,139982
1,22,4,8241
1,22,1,1000
2,22,14,23903
2,22,8,12698
3,22,32,74598
1,22,5,4000
2,37,7,14056
3,37,45,76003
3,22,30,36043
4,37,177,414868
5,22,564,1495305
1,22,8,7950
2,37,17,57752
3,37,27,49226
1,22,8,55030
3,22,72,146839
1,22,5,6439
2,37,24,71336
2,37,26,173722
4,22,190,707030
1,22,5,26739
1,22,4,4150
3,22,40,85860
1,22,16,27928
3,22,25,82044
1,22,4,7800
1,22,5,10459
1,22,5,16250
2,22,9,28683
3,22,18,51234
3,22,40,54955
3,37,22,37849
4,22,113,393502
1,22,2,2000
3,22,23,87996
4,22,67,113609
3,22,13,13615
3,37,10,53218
1,22,6,10790
2,22,10,29867
3,22,80,62000
3,22,54,41361
3,22,78,45852
3,22,66,50515
3,22,70,61343
4,22,131,274641
4,22,181,575178
4,22,183,632547
1,22,5,4160
3,22,8,8766
4,22,103,341967
1,22,2,3243
2,37,21,180739
3,22,8,21467
1,22,5,8820
1,22,4,11387
2,22,9,31667
2,22,8,46361
3,22,40,147391
4,22,155,1212376
1,22,6,20408
2,22,6,31170
2,22,7,35472
1,22,6,7043
1,22,5,4482
2,22,11,23268
2,22,9,13340
2,22,13,17272
2,22,5,7382
3,22,28,26526
3,22,48,43301
4,22,117,386592
1,22,5,7150
2,22,12,7730
1,22,6,4170
4,22,213,599822
2,22,3,10000
3,22,65,161423
1,22,2,2350
1,22,7,15873
1,22,4,5566
2,22,13,23395
2,22,7,10524
4,22,142,92971
5,22,214,228694
1,22,0,0
1,22,0,0
2,22,0,0
2,22,0,0
3,22,64,263950
4,22,96,359806
5,22,124,293931
6,22,921,4881436
2,22,1,3300
2,22,4,11500
3,22,25,128132
4,22,40,187646
2,22,3,5589
3,22,19,67466
1,37,7,14350
2,37,5,8100
3,22,28,59475
5,22,126,178214
1,22,10,21850
3,22,86,194362
1,22,7,8480
1,22,5,7500
1,37,7,13400
2,22,28,51503
2,22,12,25710
3,22,46,99305
4,22,173,375035
5,37,194,396844
2,22,5,6625
1,37,7,12075
2,37,15,27875
1,37,3,6500
2,37,8,37307
3,37,33,65400
1,37,4,21296
3,37,31,139142
4,37,25,74633
5,37,217,775012
2,37,19,41208
4,37,91,227230
2,37,11,22499
3,37,14,25727
1,37,4,4000
3,37,56,74662
2,37,23,64855
3,37,72,165763
3,37,23,50217
2,37,6,10260
3,37,29,59679
4,37,128,326026
2,37,15,51974
1,37,6,10477
3,37,32,112124
4,37,207,562105
3,37,47,91306
4,37,118,458676
5,37,326,1604719
5,37,421,1518055
6,37,1624,4380810
6,37,1986,9387053
6,37,746,1920442
2,37,5,10700
3,37,34,40075
4,37,160,322694
5,37,282,737716
6,37,416,1117768
3,37,46,105809
2,37,13,33505
4,37,112,214781
6,37,371,3841252
5,37,226,770747
6,37,868,4305453
6,37,300,693654
4,37,123,310468
3,37,60,128198
3,37,26,36800
4,37,114,359534
5,37,353,1511535
5,37,367,1390412
6,37,577,2071992
1,37,6,15868
6,37,782,1492649
2,37,9,30874
2,37,15,26100
1,37,5,8253
2,37,22,64737
3,37,65,197056
6,37,1230,4993981
6,37,1335,5264772
1,37,6,15464
1,37,7,11200
2,37,11,22200
3,37,71,190994
4,37,9,29274
4,37,74,173856
1,37,6,10822
2,37,11,29910
3,37,65,122496
4,37,64,167529
1,37,7,10760
2,37,15,190488
2,37,14,34138
1,37,8,11219
1,37,10,38400
2,37,4,5750
3,37,48,68598
3,37,41,94057
4,37,119,424020
5,37,186,293110
2,37,17,16000
2,37,16,35531
1,37,5,8134
3,37,157,330780
4,37,179,388193
4,37,145,431780
4,37,133,606960
2,37,15,74353
3,37,68,115157
2,37,7,17513
1,37,5,6945
2,37,27,37179
2,37,15,12080
3,37,53,103319
1,37,1,3789
2,37,1,2640
1,37,3,18234
1,37,6,20121
2,37,8,73729
3,37,32,84029
1,37,4,10481
3,37,30,82641
1,37,8,18200
1,37,4,5872
1,37,11,36668
3,37,46,47032
4,37,110,369718
3,37,41,74342
1,37,5,22604
5,37,412,1799533
1,37,4,5048
3,37,54,93697
4,37,127,154836
5,37,101,218013
1,37,0,0
2,37,11,19841
2,37,12,29425
3,37,38,166129
4,37,145,443135
4,37,114,516000
6,37,990,3782824
5,37,151,640674
6,37,214,606059
2,37,16,27550
3,37,50,106439
2,37,5,11742
2,37,3,3675
2,37,4,4600
3,37,32,47718
4,37,120,164617
1,37,0,0
2,37,21,40447
1,37,8,13582
2,37,10,19014
2,37,14,31487
2,37,6,12172
4,37,245,1384630
1,37,1,2000
2,37,11,8525
1,37,3,6100
2,37,25,140464
4,37,209,630326
3,37,21,33097
4,37,247,357963
1,37,6,12916
3,37,50,260474
1,37,6,5171
3,37,14,20552
1,37,4,8600
3,37,70,126724
1,37,3,12167
1,37,3,15296
3,37,16,69539
2,37,25,81685
1,37,0,0
3,37,19,45214
1,37,6,12642
3,37,30,58559
1,37,6,11935
2,37,10,21520
1,37,3,3800
2,37,11,13400
2,37,12,18049
2,37,10,15240
2,37,8,14650
5,37,61,232379
3,37,80,327796
4,37,63,94995
4,37,136,802491
5,37,51,116220
4,37,170,502898
5,37,14,44576
6,37,157,404732
1,37,9,17460
5,37,364,1275651
2,37,9,7892
2,37,15,19370
2,37,13,20907
5,37,469,1813800
5,37,194,467936
6,37,1025,3967666
1,37,11,16361
2,37,23,56169
4,37,72,230644
4,37,75,132093
6,37,426,1235314
4,37,60,137817
5,37,266,980532
5,37,466,1750607
6,37,274,1139409
6,37,616,1870363
6,37,432,1633668
2,37,0,0
1,37,2,3304
4,37,114,189776
3,37,51,104297
4,37,73,121276
5,37,76,113893
5,37,96,212775
6,37,5684,13964470
6,37,2275,4881492
3,37,64,102119
5,37,269,1022045
6,37,652,2681911
1,37,3,8100
2,37,4,4700
4,37,43,67984
5,37,106,159718
4,37,61,113678
4,37,82,132471
6,37,1621,3127582
6,37,11339,22679295
6,37,1015,2285393
6,37,1182,3598235
4,37,124,279385
5,37,349,898602
2,37,6,33756
1,37,6,22087
2,37,18,56799
3,37,40,76162
3,37,24,64078
1,37,0,0
2,37,16,23400
2,37,9,15468
4,37,8,30781
3,37,4,13679
2,37,4,5820
2,37,5,10397
2,37,32,93284
4,37,110,584007
1,37,5,15804
1,37,7,38113
1,37,5,10235
2,37,14,16740
1,37,5,6900
2,37,20,41342
1,37,3,2807
2,37,4,4730
2,37,11,16316
2,37,1,1123
2,37,16,25361
4,37,90,390492
4,37,52,238226
5,37,191,819785
1,37,0,0
2,37,5,11387
2,37,14,19787
3,37,62,160979
2,37,22,48591
2,37,14,22855
1,37,10,16020
1,37,7,8901
1,37,6,11700
1,37,7,7500
1,37,10,24551
2,37,20,25242
2,37,26,94137
3,37,58,242387
1,37,7,5600
1,37,8,6091
1,37,6,4700
1,37,14,13505
1,37,1,1500
2,37,9,16268
3,37,32,42350
3,37,87,189999
2,37,3,5388
3,37,28,60676
1,37,5,17500
1,37,5,12922
5,37,365,1913191
1,37,2,3558
3,37,41,98275
1,37,3,4570
2,37,14,18607
2,37,7,11553
4,37,124,324057
1,37,0,0
6,37,258,600865
1,37,2,2306
2,37,20,51876
1,37,8,8800
1,37,8,13330
1,37,8,10203
1,38,13,20508
1,38,8,16833
2,38,8,17137
1,38,6,9358
3,38,43,132077
3,38,53,111757
2,38,13,33983
3,38,33,69405
3,38,37,54774
3,38,32,76771
4,38,105,170366
3,38,23,48526
3,38,19,35437
5,38,382,1802813
1,38,7,16600
2,38,21,57752
3,38,51,150233
4,38,69,185161
6,38,390,767858
1,38,7,20198
2,38,23,41069
3,38,76,211103
4,38,145,275156
4,38,107,517778
4,38,335,1027450
6,38,1216,3125327
6,38,766,2119584
1,38,7,25457
2,38,10,22706
3,38,45,81359
4,38,94,235652
4,38,150,325162
5,38,332,792325
5,38,426,2038034
1,38,13,31860
1,38,4,7200
2,38,39,96117
2,38,19,47053
3,38,54,99768
3,38,4,8350
3,38,46,85965
4,38,245,882400
4,38,256,606076
4,38,159,609505
5,38,98,200939
5,38,375,1706977
6,38,826,3714926
6,38,908,8082800
6,38,2686,5778283
6,38,1588,5916099
6,38,2451,5484795
4,38,64,162386
1,38,5,7382
2,38,11,17947
4,38,44,93476
6,38,634,1525110
6,38,1422,7700874
6,38,326,1435984
2,38,19,45100
3,38,6,9249
4,38,124,352308
5,38,62,202815
6,38,479,1112724
2,38,27,83267
3,38,21,32978
3,38,27,88446
4,38,21,33243
4,38,70,117048
6,38,347,909100
6,38,1407,11020479
1,38,6,12310
2,38,18,36751
2,38,25,44980
3,38,25,53800
3,38,84,145377
4,38,128,311848
6,38,300,581162
1,38,6,20546
2,38,17,36470
2,38,6,11791
3,38,136,262342
3,38,91,247411
5,38,460,965639
6,38,1916,7279572
6,38,2435,7321603
6,38,1228,6698849
6,38,715,1369702
1,38,5,5942
1,38,5,7300
1,38,3,3610
3,38,27,89921
4,38,199,900062
3,38,84,259719
1,38,6,17288
2,38,14,15450
3,38,80,283237
4,38,220,871576
1,38,2,3700
2,38,1,900
3,38,58,160116
1,38,5,16000
2,38,10,18836
2,38,8,12080
1,38,5,20320
3,38,29,44740
3,38,50,149899
2,38,8,16100
3,38,14,30506
4,38,48,185004
4,38,70,174113
2,38,1,1630
2,38,2,2800
3,38,29,45658
4,38,101,189175
1,38,4,14698
2,38,4,4300
2,38,13,10100
3,38,49,78326
4,38,131,243289
4,38,244,507951
4,38,192,383815
1,38,3,2950
1,38,2,2708
2,38,27,92236
3,38,15,27047
1,38,4,5580
1,38,1,3000
2,38,10,29253
1,38,4,42172
1,38,4,20455
2,38,10,63799
3,38,31,326022
3,38,22,85636
3,38,23,74964
1,38,5,30975
2,38,8,63103
3,38,26,127634
1,38,4,20005
2,38,6,66599
1,38,6,10697
2,38,9,11925
2,38,8,16111
2,38,5,8839
1,38,8,12674
1,38,6,12575
1,38,12,15768
2,38,17,27631
3,38,137,278384
4,38,4,3750
2,38,28,26433
1,38,1,2000
4,38,171,425867
1,38,4,4600
2,38,1,2820
2,38,0,0
3,38,30,129633
3,38,30,134307
2,38,7,26437
3,38,11,41755
3,38,21,59640
3,38,31,69049
3,38,27,75830
2,38,10,19713
3,38,74,155193
1,38,4,11098
2,38,4,9293
1,38,6,6600
2,38,23,39934
4,38,74,171636
1,38,0,0
2,38,3,4936
3,38,104,243042
2,38,22,69831
1,38,3,5620
1,38,6,11755
2,38,15,36741
3,38,54,115428
3,38,16,24160
3,38,15,19435
4,38,12,18672
3,38,28,65436
4,38,196,673856
2,38,3,5065
4,38,37,153586
2,38,19,38607
4,38,216,783551
5,38,442,1610491
4,38,218,404255
1,38,6,19397
2,38,6,12305
2,38,9,17286
5,38,320,819936
1,38,7,9676
1,38,9,12350
2,38,9,36576
3,38,60,263621
6,38,557,2060750
3,38,38,126698
2,38,14,28675
1,38,5,8982
1,38,7,11200
2,38,6,15600
3,38,39,96601
1,38,5,6299
3,38,34,106597
2,38,10,16641
1,38,0,0
3,38,8,24881
1,38,5,8150
2,38,13,27600
2,38,12,6700
3,38,80,125953
3,38,79,146719
1,38,6,16797
1,38,2,3700
2,38,24,52709
1,38,9,20932
1,38,2,6637
2,38,23,64508
3,38,64,175087
1,38,3,12874
1,38,3,13928
1,38,3,10719
2,38,12,51487
1,38,6,37030
1,38,5,6292
2,38,13,16096
2,38,6,7150
2,38,20,66493
1,38,3,6200
2,38,14,23968
4,38,50,188619
1,38,5,6310
1,38,3,4961
2,38,6,17100
2,38,11,16750
1,38,5,6217
2,38,20,31983
3,38,53,143254
2,38,11,33129
1,38,6,7190
2,38,14,24081
2,38,4,7992
3,38,19,19000
1,38,2,3745
2,38,23,47694
3,38,59,110224
2,38,12,51529
3,38,87,221678
6,38,10306,49928216
4,38,123,285736
4,38,174,271109
1,38,1,700
4,38,102,503287
3,38,77,183790
3,38,38,114737
6,38,9191,63563440
4,38,91,217048
2,38,15,34252
1,38,3,3650
5,38,586,1950394
4,38,194,631240
3,38,54,151144
4,38,14,30919
2,38,10,19033
3,38,60,137935
4,38,200,731434
1,38,5,32440
3,38,41,32800
4,38,304,997222
2,38,13,28086
2,38,15,29634
1,38,3,6200
3,38,84,178963
2,38,40,57742
4,38,122,541848
4,38,70,124725
4,38,19,36477
4,38,33,69965
2,38,38,102890
2,38,6,25780
1,38,0,0
6,38,551,2279939
4,38,96,367038
1,38,7,19710
2,38,13,17890
4,38,161,992067
3,38,16,28341
2,38,17,61236
2,26,33,107902
2,26,26,97353
3,26,19,58141
2,26,8,10784
3,26,21,35812
5,26,397,835822
1,26,6,10180
2,26,12,35277
2,26,19,42957
2,26,22,41637
2,26,21,62847
3,26,27,112102
4,26,162,695468
6,26,2849,39791955
6,26,1440,23265365
2,26,12,30381
4,26,123,723298
4,26,168,568132
3,26,45,103845
4,26,254,933219
4,26,118,467622
4,26,121,216610
5,26,384,2299067
5,26,289,2745214
6,26,548,1421887
6,26,295,955089
4,26,152,347770
4,26,80,141044
6,26,1089,2954975
2,26,17,41410
3,26,37,75237
4,26,145,791761
4,26,103,226170
4,26,100,247791
6,26,1049,4035399
6,26,525,6901104
1,26,10,23426
1,26,4,7603
4,26,127,437788
5,26,311,945298
5,26,565,1169470
4,26,31,50575
6,26,2995,8479533
1,26,4,7200
2,26,17,26020
2,26,12,24407
3,26,16,23175
3,26,58,89821
3,26,54,85527
4,26,28,33184
4,26,146,389129
4,26,288,465114
4,26,290,786557
6,26,503,979523
1,26,7,18740
4,26,90,238446
2,26,11,28968
3,26,62,131434
3,26,57,129319
3,26,95,218884
2,26,27,52796
3,26,45,168052
6,26,24076,72391302
3,26,17,34962
1,26,9,32958
3,26,40,127979
4,26,95,271741
2,26,12,26740
2,26,22,45481
2,26,10,10550
3,26,36,89410
3,26,36,82766
3,26,14,25295
3,26,59,150791
3,26,125,243292
1,26,12,25051
1,26,2,5598
1,26,4,9114
2,26,5,15000
1,26,4,10946
2,26,8,20328
3,26,37,78419
3,26,33,75989
1,26,4,5924
1,26,1,1369
1,26,10,16582
4,26,90,191534
2,26,10,27390
2,26,28,15078
2,26,10,12650
3,26,39,31594
4,26,222,470364
1,26,4,10000
2,26,10,18302
2,26,8,31313
2,26,23,77382
1,26,7,21578
2,26,7,18757
1,26,3,7178
2,26,11,48796
2,26,25,16529
3,26,46,196488
3,26,42,83294
2,26,5,12240
2,26,34,97067
1,26,4,21857
1,26,4,29026
1,26,7,73296
3,26,27,91116
3,26,34,167481
1,26,5,21601
1,26,5,9903
1,26,5,5680
2,26,7,9104
2,26,9,11101
3,26,12,23883
2,26,18,89072
1,26,12,11800
1,26,1,1310
3,26,39,135877
2,26,11,16297
2,26,13,37594
3,26,51,100569
3,26,29,47626
3,26,64,97162
3,26,53,64316
3,26,47,60309
3,26,13,16793
4,26,70,109701
3,26,76,116110
3,26,37,58091
3,26,25,58409
4,26,66,91665
4,26,46,70383
2,26,0,0
2,26,14,29529
4,26,155,625343
2,26,4,9500
3,26,15,44742
6,26,396,1411322
3,26,10,22073
1,26,4,8200
2,26,9,20005
4,26,80,209740
3,26,77,143114
3,26,49,206636
2,26,23,46251
3,26,68,198824
1,26,7,8806
3,26,38,83475
2,26,15,53645
3,26,38,73230
2,26,3,5000
2,26,5,7729
3,26,75,411580
2,26,14,12600
1,26,5,18900
3,26,26,27180
3,26,45,35660
4,26,151,314334
4,26,97,255233
4,26,118,601588
2,26,3,13150
2,26,11,58576
2,26,7,30987
1,26,21,58342
1,26,0,0
4,26,90,489527
4,26,91,460971
1,38,8,16170
1,38,3,9261
1,38,7,14350
1,38,8,15291
2,38,10,28380
1,38,6,15458
3,38,14,27647
4,38,55,80823
5,38,249,487972
6,38,259,1036169
4,38,149,574929
2,38,5,8400
1,38,1,1200
3,38,43,100058
4,38,42,196026
5,38,308,602091
6,38,119,254247
6,38,100,202891
1,38,2,1540
3,38,45,105921
3,38,8,17773
3,38,18,28155
5,38,128,508477
2,38,11,13965
2,38,23,62325
3,38,29,79343
2,38,8,18721
3,37,18,32326
4,38,205,1014674
2,38,11,22435
1,38,9,28166
2,38,19,44683
3,38,29,84364
1,38,6,9410
2,38,4,7344
2,38,12,25299
3,38,31,73541
4,38,102,206002
2,38,4,14521
1,38,5,8741
2,38,12,20911
4,38,94,187631
4,38,189,797938
5,38,217,649059
5,38,325,635045
6,38,373,784993
6,38,801,2879737
6,38,520,1413440
6,38,299,508057
3,38,48,122111
1,38,7,9979
4,38,113,260910
3,38,42,72850
4,38,136,311539
5,38,88,173361
1,38,10,36995
2,38,6,10587
3,38,45,96500
3,38,58,115902
4,38,116,259830
2,38,11,17000
3,38,51,88758
3,38,28,68658
1,38,5,8472
5,38,204,456319
2,38,12,25494
3,38,39,72827
3,38,15,30325
2,38,24,47652
1,38,5,9400
4,38,157,358845
2,38,19,34231
5,38,238,453166
5,38,126,207968
1,38,2,2640
1,38,5,10378
3,38,22,52072
1,38,21,45950
4,38,138,292185
1,38,21,55449
2,38,24,49114
4,38,209,491309
2,38,18,67041
3,38,19,42294
1,38,3,4238
2,38,15,23840
2,38,1,1700
3,38,31,127912
3,38,57,195130
3,38,19,36956
3,38,17,47707
1,38,9,11200
2,38,13,24246
4,38,121,414150
3,38,45,210992
3,38,48,85572
2,38,7,9980
2,38,13,29104
3,38,24,75404
6,38,389,1365506
3,38,25,75167
1,38,2,5351
2,38,3,12492
2,38,9,24403
3,38,34,62517
4,38,225,395513
1,38,3,7211
2,38,8,15401
2,38,12,21222
1,38,8,14206
2,38,24,32992
2,38,9,6500
2,38,8,22119
2,38,12,73800
3,38,33,171102
2,38,11,80611
3,38,39,194779
2,38,7,14454
3,38,27,28445
2,38,19,34485
2,38,20,52141
2,38,10,22775
1,38,0,0
2,38,18,89347
2,38,13,31689
5,38,156,496006
3,38,20,108182
4,38,56,208860
2,38,1,1867
4,38,97,249685
1,38,2,2280
3,38,31,76229
2,38,5,8400
1,38,9,12300
3,38,30,110508
2,38,14,24308
3,38,36,48831
5,38,105,253474
2,38,23,45875
3,38,18,65703
4,38,77,330594
3,38,45,80274
3,38,29,57709
6,11,169,409670
5,11,122,295471
4,31,58,89175
1,23,11,44948
6,23,204,981848
1,35,7,10700
5,24,132,581266
